country,year,ag_agr_trac_no
rwa,1984,84
rwa,1985,85
rwa,1986,85
rwa,1987,86
rwa,1988,88
rwa,1989,90
rwa,1990,90
rwa,1991,87
rwa,1992,84
rwa,1993,81
rwa,1994,78
rwa,1995,75
rwa,1996,72
rwa,1997,69
rwa,1998,66
rwa,1999,63
rwa,2000,60
rwa,2001,57
rwa,2002,56
wsm,1961,10
wsm,1962,10
wsm,1963,8
wsm,1964,9
wsm,1965,11
wsm,1966,15
wsm,1967,15
wsm,1968,16
wsm,1969,15
wsm,1970,15
wsm,1971,18
wsm,1972,20
wsm,1973,23
wsm,1974,20
wsm,1975,20
wsm,1976,20
wsm,1977,25
wsm,1978,30
wsm,1979,30
wsm,1980,30
wsm,1981,35
wsm,1982,40
wsm,1983,40
wsm,1984,40
wsm,1985,50
wsm,1986,60
wsm,1987,60
wsm,1988,70
wsm,1989,76
wsm,1990,76
wsm,1991,76
wsm,1992,76
wsm,1993,76
wsm,1994,76
wsm,1995,76
wsm,1996,76
wsm,1997,76
wsm,1998,76
wsm,1999,80
wsm,2000,84
wsm,2002,94
stp,1961,10
stp,1962,20
stp,1963,20
stp,1964,30
stp,1965,40
stp,1966,60
stp,1967,80
stp,1968,100
stp,1969,110
stp,1970,114
stp,1971,117
sau,1961,130
sau,1962,150
sau,1963,197
sau,1964,357
sau,1965,400
sau,1966,450
sau,1967,500
sau,1968,550
sau,1969,580
sau,1970,620
sau,1971,650
sau,1972,690
sau,1973,735
sau,1974,900
sau,1975,1000
sau,1976,1100
sau,1977,1300
sau,1978,1500
sau,1979,1700
sau,1980,1900
sau,1981,2100
sau,1982,2400
sau,1983,2700
sau,1984,3000
sau,1985,3400
sau,1986,3900
sau,1987,4400
sau,1988,5000
sau,1989,5600
sau,1990,6500
sau,1991,7100
sau,1992,8000
sau,1993,8600
sau,1994,9300
sau,1995,9469
sau,1996,9500
sau,1997,9600
sau,1998,9792
sen,1961,190
sen,1962,170
sen,1963,180
sen,1964,210
sen,1965,250
sen,1966,250
sen,1967,250
sen,1968,270
sen,1969,280
sen,1970,300
sen,1971,310
sen,1972,330
sen,1973,340
sen,1974,360
sen,1975,370
sen,1976,380
sen,1977,400
sen,1978,420
sen,1979,440
sen,1980,460
sen,1981,460
sen,1982,460
sen,1983,460
sen,1984,460
sen,1985,460
sen,1986,470
sen,1987,470
sen,1988,480
sen,1989,480
sen,1990,490
sen,1991,500
sen,1992,550
sen,1993,550
sen,1994,550
sen,1995,550
sen,1996,560
sen,1997,570
sen,1998,580
sen,1999,600
sen,2000,609
sen,2001,618
sen,2002,627
sen,2003,636
sen,2004,645
srb,2006,6793
srb,2007,6279
srb,2008,5844
syc,1961,3
syc,1962,5
syc,1963,6
syc,1964,7
syc,1965,9
syc,1966,9
syc,1967,12
syc,1968,14
syc,1969,12
syc,1970,19
syc,1971,24
syc,1972,26
syc,1973,28
syc,1974,30
sle,1961,100
sle,1962,105
sle,1963,110
sle,1964,115
sle,1965,120
sle,1966,125
sle,1967,130
sle,1968,135
sle,1969,140
sle,1970,145
sle,1971,150
sle,1972,155
sle,1973,160
sle,1974,165
sle,1975,170
sle,1976,170
sle,1977,144
sle,1978,110
sle,1979,110
sle,1980,317
sle,1981,345
sle,1982,380
sle,1983,410
sle,1984,440
sle,1985,470
sle,1986,480
sle,1987,500
sle,1988,500
sle,1989,480
sle,1990,200
sle,1991,150
sle,1992,135
sle,1993,120
sle,1994,110
sle,1995,100
sle,1996,90
sle,1997,81
svk,1993,30851
svk,1994,32810
svk,1995,27746
svk,1996,26650
svk,1997,25726
svk,1998,25067
svk,1999,23913
svk,2000,23479
svk,2001,23102
svk,2002,22046
svk,2003,22615
svk,2004,22053
svk,2005,21837
svk,2006,22748
svk,2007,21182
svk,2008,21372
svn,1992,80000
svn,1993,85000
svn,1994,87000
svn,1995,89283
svn,1996,89283
svn,1997,104751
svn,1998,107000
svn,1999,111000
svn,2000,114188
svn,2001,108166
svn,2002,108166
svn,2003,106700
svn,2004,105250
svn,2005,103756
slb,1961,4
slb,1962,4
slb,1963,4
slb,1964,4
slb,1965,4
slb,1966,4
slb,1967,4
slb,1968,4
slb,1969,4
slb,1970,4
slb,1971,4
slb,1972,4
slb,1973,4
slb,1974,4
slb,1975,5
slb,1976,5
slb,1977,5
slb,1978,5
slb,1979,5
slb,1980,6
slb,1981,6
slb,1982,6
slb,1983,6
slb,1984,6
slb,1985,7
slb,1986,7
slb,1987,7
slb,1988,7
slb,1989,8
slb,1990,8
som,1961,750
som,1962,750
som,1963,750
som,1964,780
som,1965,780
som,1966,800
som,1967,830
som,1968,850
som,1969,880
som,1970,910
som,1971,940
som,1972,1030
som,1973,1130
som,1974,1220
som,1975,1290
som,1976,1360
som,1977,1440
som,1978,1510
som,1979,1580
som,1980,1650
som,1981,1720
som,1982,1800
som,1983,1820
som,1984,1915
som,1985,1875
som,1986,1820
som,1987,1750
som,1988,1700
som,1989,1670
som,1990,1630
som,1991,1600
som,1992,1530
som,1993,1450
som,1994,1380
som,1995,1300
som,1996,1250
som,1997,1150
som,1998,1000
som,1999,1000
som,2000,1000
som,2001,1000
som,2002,1050
som,2003,1180
som,2004,1290
som,2005,1371
som,2006,1371
zaf,1961,122218
zaf,1962,126923
zaf,1963,130000
zaf,1964,133552
zaf,1965,138422
zaf,1966,142000
zaf,1967,145936
zaf,1968,147884
zaf,1969,152000
zaf,1970,156000
zaf,1971,157127
zaf,1972,161052
zaf,1973,164149
zaf,1974,166305
zaf,1975,167981
zaf,1976,173570
zaf,1977,173400
zaf,1978,173133
zaf,1979,173960
zaf,1980,172725
zaf,1981,175557
zaf,1982,173000
zaf,1983,170669
zaf,1984,170000
zaf,1985,169500
zaf,1986,169000
zaf,1987,160000
zaf,1988,155000
zaf,1989,150000
zaf,1990,145000
zaf,1991,140000
zaf,1992,131000
zaf,1993,121000
zaf,1994,125885
zaf,1995,130193
zaf,1996,115000
zaf,1997,100000
zaf,1998,88000
zaf,1999,75500
zaf,2000,72300
zaf,2001,70025
zaf,2002,67750
zaf,2003,65475
zaf,2004,63200
esp,1961,71077
esp,1962,92755
esp,1963,114410
esp,1964,130132
esp,1965,147884
esp,1966,169187
esp,1967,180717
esp,1968,204357
esp,1969,239544
esp,1970,259819
esp,1971,282371
esp,1972,306189
esp,1973,330459
esp,1974,355554
esp,1975,379070
esp,1976,400928
esp,1977,421393
esp,1978,455675
esp,1979,491595
esp,1980,523907
esp,1981,548080
esp,1982,571174
esp,1983,592010
esp,1984,611433
esp,1985,633210
esp,1986,657826
esp,1987,678680
esp,1988,701928
esp,1989,722661
esp,1990,740830
esp,1991,755743
esp,1992,766267
esp,1993,775297
esp,1994,789747
esp,1995,805593
esp,1996,823609
esp,1997,841932
esp,1998,862140
esp,1999,881977
esp,2000,899700
esp,2001,925688
esp,2002,946053
esp,2003,943653
esp,2004,966598
esp,2005,980808
esp,2006,1000222
esp,2007,1016043
esp,2008,1030440
esp,2009,1038726
lka,1961,4636
lka,1962,5748
lka,1963,6620
lka,1964,7011
lka,1965,7293
lka,1966,8500
lka,1967,9700
lka,1968,11000
lka,1969,12200
lka,1970,13500
lka,1971,14776
lka,1972,15000
lka,1973,15200
lka,1974,15400
lka,1975,15576
lka,1976,15826
lka,1977,16256
lka,1978,18755
lka,1979,17560
lka,1980,16350
lka,1981,15170
lka,1982,13976
kna,1961,167
kna,1962,170
kna,1963,199
kna,1964,172
kna,1965,176
kna,1966,174
kna,1967,174
kna,1968,172
kna,1969,172
kna,1970,195
kna,1971,206
kna,1972,204
kna,1973,190
kna,1974,185
kna,1975,180
kna,1976,175
kna,1977,170
kna,1978,165
kna,1979,160
kna,1980,155
kna,1981,150
kna,1982,145
kna,1983,140
kna,1984,135
kna,1985,130
kna,1986,125
kna,1987,120
kna,1988,115
kna,1989,110
kna,1990,105
kna,1991,100
kna,1992,95
kna,1993,90
kna,1994,85
kna,1995,80
kna,1996,150
kna,1997,150
kna,1998,150
kna,1999,155
kna,2000,145
kna,2001,141
kna,2002,137
kna,2003,133
kna,2004,129
kna,2005,125
kna,2006,82
kna,2007,22
kna,2008,22
lca,1961,25
lca,1962,27
lca,1963,30
lca,1964,33
lca,1965,35
lca,1966,37
lca,1967,39
lca,1968,41
lca,1969,43
lca,1970,45
lca,1971,50
lca,1972,53
lca,1973,58
lca,1974,60
lca,1975,65
lca,1976,66
lca,1977,70
lca,1978,70
lca,1979,75
lca,1980,80
lca,1981,85
lca,1982,85
lca,1983,85
lca,1984,85
lca,1985,85
lca,1986,85
lca,1987,90
lca,1988,100
lca,1989,110
lca,1990,120
lca,1991,125
lca,1992,130
lca,1993,135
lca,1994,140
lca,1995,146
lca,1996,146
lca,1997,146
lca,1998,140
lca,1999,138
lca,2000,135
lca,2001,128
lca,2002,120
lca,2003,110
lca,2004,95
lca,2005,85
lca,2006,70
lca,2007,14
vct,1961,27
vct,1962,30
vct,1963,34
vct,1964,37
vct,1965,40
vct,1966,43
vct,1967,46
vct,1968,49
vct,1969,52
vct,1970,55
vct,1971,63
vct,1972,72
vct,1973,77
vct,1974,81
vct,1975,71
vct,1976,72
vct,1977,73
vct,1978,74
vct,1979,74
vct,1980,75
vct,1981,75
vct,1982,77
vct,1983,78
vct,1984,80
vct,1985,81
vct,1986,83
vct,1987,84
vct,1988,86
vct,1989,87
vct,1990,89
vct,1991,91
vct,1992,92
vct,1993,94
vct,1994,95
vct,1995,97
vct,1996,98
vct,1997,100
vct,1998,101
vct,1999,103
vct,2000,104
vct,2001,106
vct,2002,113
vct,2003,112
sdn,1961,1700
sdn,1962,1900
sdn,1963,2100
sdn,1964,2200
sdn,1965,2300
sdn,1966,2400
sdn,1967,3000
sdn,1968,3500
sdn,1969,4462
sdn,1970,4848
sdn,1971,5820
sdn,1972,7980
sdn,1973,8100
sdn,1974,8200
sdn,1975,8900
sdn,1976,9800
sdn,1977,9800
sdn,1978,9900
sdn,1979,9400
sdn,1980,9600
sdn,1981,9700
sdn,1982,9900
sdn,1983,9900
sdn,1984,10000
sdn,1985,10100
sdn,1986,10300
sdn,1987,9800
sdn,1988,9700
sdn,1989,9500
sdn,1990,9182
sdn,1991,10451
sdn,1992,10520
sdn,1993,10600
sdn,1994,10680
sdn,1995,10760
sdn,1996,10840
sdn,1997,10920
sdn,1998,11000
sdn,1999,11039
sdn,2000,11856
sdn,2001,12500
sdn,2002,13100
sdn,2003,13680
sdn,2004,16639
sdn,2005,18127
sdn,2006,19615
sdn,2007,22590
sdn,2008,25564
sur,1961,580
sur,1962,590
sur,1963,600
sur,1964,730
sur,1965,760
sur,1966,790
sur,1967,820
sur,1968,850
sur,1969,901
sur,1970,920
sur,1971,940
sur,1972,960
sur,1973,980
sur,1974,990
sur,1975,1010
sur,1976,1030
sur,1977,1050
sur,1978,1070
sur,1979,1090
sur,1980,1100
sur,1981,1120
sur,1982,1140
sur,1983,1160
sur,1984,1180
sur,1985,1202
sur,1986,1183
sur,1987,1164
sur,1988,1145
sur,1989,1126
sur,1990,1107
sur,1991,1088
sur,1992,1069
sur,1993,1050
sur,1994,1032
sur,1995,1013
sur,1996,994
sur,1997,975
sur,1998,956
sur,1999,937
sur,2000,918
sur,2001,899
sur,2002,880
sur,2003,861
sur,2004,988
sur,2005,869
sur,2006,758
sur,2007,885
sur,2008,1013
swz,1961,623
swz,1962,670
swz,1963,700
swz,1964,730
swz,1965,760
swz,1966,800
swz,1967,840
swz,1968,880
swz,1969,1000
swz,1970,1153
swz,1971,1479
swz,1972,1812
swz,1973,1849
swz,1974,1946
swz,1975,1935
swz,1976,2310
swz,1977,2873
swz,1978,2873
swz,1979,2873
swz,1980,2873
swz,1981,2873
swz,1982,3180
swz,1983,3480
swz,1984,3787
swz,1985,3500
swz,1986,3354
swz,1987,3360
swz,1988,3373
swz,1989,3504
swz,1990,4120
swz,1991,5246
swz,1992,4274
swz,1993,4021
swz,1994,3118
swz,1995,3024
swz,1996,2985
swz,1997,3119
swz,1998,2920
swz,1999,3805
swz,2000,3913
swz,2001,1392
swz,2002,1445
swz,2003,1499
swz,2004,1499
swz,2005,1522
swz,2006,1522
swz,2007,1550
swe,1961,148245
swe,1962,153000
swe,1963,166532
swe,1964,170000
swe,1965,170000
swe,1966,174067
swe,1967,170000
swe,1968,167000
swe,1969,175000
swe,1970,180000
swe,1971,181519
swe,1972,182000
swe,1973,182514
swe,1974,185200
swe,1975,187000
swe,1976,188800
swe,1977,190000
swe,1978,187000
swe,1979,185000
swe,1980,181000
swe,1981,189654
swe,1982,188500
swe,1983,187300
swe,1984,186200
swe,1985,185000
swe,1986,183828
swe,1987,180000
swe,1988,177000
swe,1989,174000
swe,1990,171000
swe,1991,167328
swe,1992,168900
swe,1993,170000
swe,1994,171500
swe,1995,172470
swe,1996,172500
swe,1997,172400
swe,1998,172300
swe,1999,172000
swe,2000,165000
swe,2001,163900
swe,2002,162800
swe,2003,161700
swe,2004,160600
swe,2005,159590
che,1961,53600
che,1962,55700
che,1963,57800
che,1964,59900
che,1965,62159
che,1966,64600
che,1967,67000
che,1968,69400
che,1969,71909
che,1970,74100
che,1971,76300
che,1972,78500
che,1973,80700
che,1974,82900
che,1975,85078
che,1976,87300
che,1977,89500
che,1978,91700
che,1979,93900
che,1980,96112
che,1981,97900
che,1982,99700
che,1983,101500
che,1984,103300
che,1985,104994
che,1986,106900
che,1987,108800
che,1988,110700
che,1989,112600
che,1990,114386
che,1991,114000
che,1992,113600
che,1993,113200
che,1994,112800
che,1995,112400
che,1996,112008
che,1997,111400
che,1998,110800
che,1999,110200
che,2000,109600
che,2001,109000
che,2002,108400
che,2003,107828
che,2004,107400
che,2005,107000
che,2006,106600
che,2007,106200
syr,1961,4314
syr,1962,5591
syr,1963,6698
syr,1964,7274
syr,1965,7675
syr,1966,7424
syr,1967,7204
syr,1968,8115
syr,1969,8756
syr,1970,9031
syr,1971,9606
syr,1972,10374
syr,1973,11574
syr,1974,12864
syr,1975,15303
syr,1976,18567
syr,1977,20672
syr,1978,23329
syr,1979,25340
syr,1980,27544
syr,1981,31387
syr,1982,35533
syr,1983,37216
syr,1984,37920
syr,1985,43959
syr,1986,47573
syr,1987,52400
syr,1988,54900
syr,1989,58919
syr,1990,62557
syr,1991,65594
syr,1992,69352
syr,1993,72782
syr,1994,78150
syr,1995,86141
syr,1996,86652
syr,1997,87442
syr,1998,93327
syr,1999,95649
syr,2000,97660
tjk,1992,35727
tjk,1993,34301
tjk,1994,32875
tjk,1995,31449
tjk,1996,30023
tjk,1997,28597
tjk,1998,27171
tjk,1999,25745
tjk,2000,24319
tza,1961,16550
tza,1962,16600
tza,1963,16650
tza,1964,16700
tza,1965,16750
tza,1966,16800
tza,1967,16850
tza,1968,16900
tza,1969,16950
tza,1970,17000
tza,1971,16898
tza,1972,15800
tza,1973,15100
tza,1974,14300
tza,1975,13600
tza,1976,12700
tza,1977,11800
tza,1978,11200
tza,1979,10400
tza,1980,10000
tza,1981,9500
tza,1982,9300
tza,1983,8700
tza,1984,8500
tza,1985,8000
tza,1986,7500
tza,1987,7262
tza,1988,7295
tza,1989,7330
tza,1990,7365
tza,1991,7400
tza,1992,7435
tza,1993,7470
tza,1994,7500
tza,1995,7525
tza,1996,8480
tza,1997,10435
tza,1998,12390
tza,1999,14345
tza,2000,16300
tza,2001,18255
tza,2002,21207
tha,1961,5000
tha,1962,5000
tha,1963,5000
tha,1964,5000
tha,1965,5000
tha,1966,5000
tha,1967,5000
tha,1968,5000
tha,1969,5000
tha,1970,7000
tha,1971,7000
tha,1972,7000
tha,1973,7000
tha,1974,7000
tha,1975,7000
tha,1976,7000
tha,1977,10000
tha,1978,13283
tha,1979,16000
tha,1980,18000
tha,1981,20824
tha,1982,22000
tha,1983,25000
tha,1984,30000
tha,1985,31415
tha,1986,34823
tha,1987,40450
tha,1988,45544
tha,1989,51279
tha,1990,57739
tha,1991,65010
tha,1992,79801
tha,1993,98096
tha,1994,120751
tha,1995,148841
tha,1996,183704
tha,1997,218237
tha,1998,282057
tha,1999,351171
tha,2000,439139
tls,1961,7
tls,1962,8
tls,1963,8
tls,1964,8
tls,1965,8
tls,1966,10
tls,1967,20
tls,1968,40
tls,1969,60
tls,1970,98
tls,1971,101
tls,1972,100
tls,1973,100
tls,1974,100
tls,1975,100
tls,1976,98
tls,1977,98
tls,1978,98
tls,1979,98
tls,1980,98
tls,1981,98
tls,1982,95
tls,1983,95
tls,1984,95
tls,1985,95
tls,1986,95
tls,1987,95
tls,1988,95
tls,1989,93
tls,1990,93
tls,1991,93
tls,1992,93
tls,1993,93
tls,1994,90
tls,1995,90
tls,1996,90
tls,1997,90
tgo,1961,30
tgo,1962,33
tgo,1963,35
tgo,1964,40
tgo,1965,47
tgo,1966,48
tgo,1967,50
tgo,1968,55
tgo,1969,57
tgo,1970,60
tgo,1971,65
tgo,1972,65
tgo,1973,68
tgo,1974,70
tgo,1975,72
tgo,1976,74
tgo,1977,76
tgo,1978,78
tgo,1979,80
tgo,1980,82
tgo,1981,83
tgo,1982,85
tgo,1983,87
tgo,1984,90
tgo,1985,92
tgo,1986,95
tgo,1987,98
tgo,1988,100
tgo,1989,100
tgo,1990,100
tgo,1991,97
tgo,1992,95
tgo,1993,90
tgo,1994,88
tgo,1995,85
tgo,1996,83
tgo,1997,80
tgo,1998,80
tgo,1999,80
tgo,2000,80
tgo,2001,80
tgo,2002,88
tgo,2003,94
tgo,2004,96
tgo,2005,108
tgo,2006,125
tgo,2007,129
tgo,2008,129
ton,1961,95
ton,1962,95
ton,1963,95
ton,1964,95
ton,1965,100
ton,1966,100
ton,1967,100
ton,1968,105
ton,1969,105
ton,1970,105
ton,1971,105
ton,1972,105
ton,1973,105
ton,1974,110
ton,1975,110
ton,1976,110
ton,1977,110
ton,1978,110
ton,1979,115
ton,1980,115
ton,1981,115
ton,1982,115
ton,1983,115
ton,1984,115
ton,1985,115
ton,1986,115
ton,1987,120
ton,1988,120
ton,1989,125
ton,1990,130
ton,1991,135
ton,1992,135
ton,1993,140
ton,1994,140
ton,1995,146
ton,1996,146
ton,1997,140
ton,1998,135
ton,1999,128
ton,2000,120
ton,2002,172
ton,2003,215
ton,2004,243
tto,1961,1800
tto,1962,1800
tto,1963,1800
tto,1964,1800
tto,1965,1800
tto,1966,1900
tto,1967,2000
tto,1968,2154
tto,1969,2553
tto,1970,2557
tto,1971,2530
tto,1972,2692
tto,1973,2901
tto,1974,2777
tto,1975,3066
tto,1976,3478
tto,1977,3838
tto,1978,3900
tto,1979,3950
tto,1980,3100
tto,1981,4030
tto,1982,4100
tto,1983,4125
tto,1984,4175
tto,1985,4220
tto,1986,4270
tto,1987,4300
tto,1988,4350
tto,1989,4415
tto,1990,4460
tto,1991,4500
tto,1992,4550
tto,1993,4600
tto,1994,4650
tto,1995,4700
tto,1996,4750
tto,1997,4800
tto,1998,4850
tto,1999,4900
tto,2000,4950
tto,2001,5000
tto,2002,5100
tto,2003,5100
tto,2004,5129
tun,1961,10300
tun,1962,10654
tun,1963,11594
tun,1964,12429
tun,1965,14000
tun,1966,16000
tun,1967,18131
tun,1968,19000
tun,1969,20000
tun,1970,21000
tun,1971,22000
tun,1972,23500
tun,1973,23500
tun,1974,23800
tun,1975,24200
tun,1976,24500
tun,1977,24800
tun,1978,25200
tun,1979,25500
tun,1980,25800
tun,1981,26200
tun,1982,26600
tun,1983,26000
tun,1984,26000
tun,1985,26100
tun,1986,26100
tun,1987,26000
tun,1988,26000
tun,1989,25131
tun,1990,23982
tun,1991,25554
tun,1992,27474
tun,1993,28450
tun,1994,31450
tun,1995,33540
tun,1996,33400
tun,1997,33250
tun,1998,33100
tun,1999,32900
tun,2000,32700
tun,2001,32550
tun,2002,32293
tun,2003,33348
tun,2004,34982
tun,2005,37171
tun,2006,38884
tun,2007,40647
tun,2008,40438
tur,1961,42488
tur,1962,43343
tur,1963,50034
tur,1964,51386
tur,1965,52964
tur,1966,63999
tur,1967,73874
tur,1968,84345
tur,1969,95709
tur,1970,104640
tur,1971,117639
tur,1972,134833
tur,1973,155710
tur,1974,200082
tur,1975,242456
tur,1976,281479
tur,1977,320022
tur,1978,369420
tur,1979,401935
tur,1980,435283
tur,1981,457425
tur,1982,489813
tur,1983,512282
tur,1984,555227
tur,1985,582291
tur,1986,611052
tur,1987,635526
tur,1988,652702
tur,1989,670350
tur,1990,689650
tur,1991,701074
tur,1992,725933
tur,1993,746283
tur,1994,763529
tur,1995,776863
tur,1996,807303
tur,1997,874995
tur,1998,902513
tur,1999,924471
tur,2000,941835
tkm,1992,62740
tkm,1993,52304
tuv,1979,1
tuv,1980,1
tuv,1981,1
tuv,1982,1
tuv,1983,1
tuv,1984,1
tuv,1985,1
tuv,1986,1
tuv,1987,1
tuv,1988,1
tuv,1989,1
tuv,1990,1
tuv,1991,1
tuv,1992,1
tuv,1993,1
tuv,1994,1
tuv,1995,1
tuv,1996,1
tuv,1997,1
tuv,1998,1
tuv,1999,1
tuv,2000,1
tuv,2002,1
tuv,2003,1
tuv,2004,1
tuv,2005,1
tuv,2006,1
tuv,2007,1
tuv,2008,1
uga,1961,525
uga,1962,530
uga,1963,540
uga,1964,540
uga,1965,579
uga,1966,824
uga,1967,940
uga,1968,1050
uga,1969,1170
uga,1970,1280
uga,1971,1400
uga,1972,1510
uga,1973,1630
uga,1974,1743
uga,1975,1731
uga,1976,1656
uga,1977,2076
ukr,1992,511500
ukr,1993,511479
ukr,1994,498743
ukr,1995,469301
ukr,1996,441657
ukr,1997,405784
ukr,1998,374166
ukr,1999,347247
ukr,2000,318900
ukr,2001,413625
ukr,2002,404259
ukr,2003,390838
ukr,2004,370404
ukr,2005,352252
ukr,2006,344263
ukr,2007,336848
ukr,2008,335473
ukr,2009,333529
are,1961,122
are,1962,124
are,1963,126
are,1964,128
are,1965,130
are,1966,132
are,1967,134
are,1968,136
are,1969,138
are,1970,140
are,1971,142
are,1972,144
are,1973,146
are,1974,148
are,1975,150
are,1976,152
are,1977,154
are,1978,156
are,1979,158
are,1980,160
are,1981,162
are,1982,164
are,1983,166
are,1984,168
are,1985,170
are,1986,172
are,1987,174
are,1988,176
are,1989,178
are,1990,180
are,1991,183
are,1992,174
are,1993,166
are,1994,185
are,1995,271
are,1996,283
are,1997,272
are,1998,275
are,1999,275
are,2000,380
gbr,1961,459010
gbr,1962,468000
gbr,1963,475000
gbr,1964,482210
gbr,1965,475000
gbr,1966,465220
gbr,1967,462363
gbr,1968,455375
gbr,1969,462376
gbr,1970,446813
gbr,1971,458468
gbr,1972,464915
gbr,1973,470000
gbr,1974,475796
gbr,1975,494738
gbr,1976,482871
gbr,1977,480280
gbr,1978,480280
gbr,1979,508174
gbr,1980,512494
gbr,1981,515455
gbr,1982,520808
gbr,1983,529438
gbr,1984,523740
gbr,1985,525549
gbr,1986,520495
gbr,1987,519495
gbr,1988,515000
gbr,1989,509780
usa,1961,4690000
usa,1962,4730000
usa,1963,4755000
usa,1964,4783000
usa,1965,4800000
usa,1966,5470000
usa,1967,5450000
usa,1968,5390000
usa,1969,5305000
usa,1970,5270000
usa,1971,5235000
usa,1972,5205000
usa,1973,5180000
usa,1974,5155000
usa,1975,5120000
usa,1976,5090000
usa,1977,5050000
usa,1978,4989000
usa,1979,4880000
usa,1980,4726000
usa,1981,4697000
usa,1982,4669000
usa,1983,4671000
usa,1984,4676000
usa,1985,4670000
usa,1986,4730000
usa,1987,4789000
usa,1988,4548492
usa,1989,4487595
usa,1990,4426699
usa,1991,4365802
usa,1992,4304906
usa,1993,4317974
usa,1994,4331042
usa,1995,4344109
usa,1996,4357177
usa,1997,4370245
usa,1998,4414705
usa,1999,4459165
usa,2000,4503625
usa,2001,4548085
usa,2002,4592545
usa,2003,4551998
usa,2004,4511452
usa,2005,4470905
usa,2006,4430359
usa,2007,4389812
ury,1961,24695
ury,1962,25330
ury,1963,25960
ury,1964,26590
ury,1965,27220
ury,1966,27856
ury,1967,28290
ury,1968,29020
ury,1969,29450
ury,1970,29577
ury,1971,29910
ury,1972,30240
ury,1973,30570
ury,1974,30900
ury,1975,31230
ury,1976,31560
ury,1977,31890
ury,1978,32220
ury,1979,32550
ury,1980,32878
ury,1981,33160
ury,1982,33450
ury,1983,33750
ury,1984,34000
ury,1985,34600
ury,1986,35274
ury,1987,34700
ury,1988,34100
ury,1989,33500
ury,1990,32804
ury,1991,32800
ury,1992,33000
ury,1993,33000
ury,1994,33000
ury,1995,33000
ury,1996,33000
ury,1997,33866
ury,1998,34732
ury,1999,35599
ury,2000,36465
ury,2001,36465
ury,2002,36465
ury,2003,36465
ury,2004,36465
ury,2005,36465
ury,2006,36465
ury,2007,36465
ury,2008,36465
vut,1961,3
vut,1962,3
vut,1963,3
vut,1964,3
vut,1965,3
vut,1966,8
vut,1967,12
vut,1968,15
vut,1969,17
vut,1970,25
vut,1971,35
ven,1961,11400
ven,1962,11900
ven,1963,12050
ven,1964,14180
ven,1965,15900
ven,1966,16200
ven,1967,16600
ven,1968,17000
ven,1969,17700
ven,1970,19200
ven,1971,20700
ven,1972,21100
ven,1973,25345
ven,1974,23460
ven,1975,28644
ven,1976,31164
ven,1977,33888
vnm,1961,11600
vnm,1962,12100
vnm,1963,12600
vnm,1964,13100
vnm,1965,13600
vnm,1966,14100
vnm,1967,14600
vnm,1968,15100
vnm,1969,15600
vnm,1970,16150
vnm,1971,16500
vnm,1972,17150
vnm,1973,17450
vnm,1974,17750
vnm,1975,18062
vnm,1976,18397
vnm,1977,21167
vnm,1978,22768
vnm,1979,24347
vnm,1980,24105
vnm,1981,24534
vnm,1982,24610
vnm,1983,23722
vnm,1984,29659
vnm,1985,31620
vnm,1986,30768
vnm,1987,22578
vnm,1988,22405
vnm,1989,22127
vnm,1990,25086
vnm,1991,35375
vnm,1992,37627
vnm,1993,45776
vnm,1994,89106
vnm,1995,97817
vnm,1996,109501
vnm,1997,115487
vnm,1998,122958
vnm,1999,145850
vnm,2000,162746
vir,1961,57
vir,1962,58
vir,1963,58
vir,1964,59
vir,1965,59
vir,1966,60
vir,1967,60
vir,1968,61
vir,1969,61
vir,1970,62
vir,1971,62
vir,1972,63
vir,1973,63
vir,1974,64
vir,1975,64
vir,1976,65
vir,1977,66
vir,1978,67
vir,1979,68
vir,1980,69
vir,1981,70
vir,1982,71
vir,1983,72
vir,1984,73
vir,1985,74
vir,1986,75
vir,1987,76
vir,1988,78
vir,1989,80
vir,1990,82
vir,1991,85
vir,1992,88
vir,1993,90
vir,1994,95
vir,1995,98
vir,1996,100
vir,1997,102
vir,1998,104
vir,1999,101
vir,2000,98
vir,2001,95
vir,2002,92
vir,2003,97
vir,2004,102
vir,2005,107
vir,2006,112
vir,2007,119
pse,1961,38
pse,1962,50
pse,1963,62
pse,1964,74
pse,1965,86
pse,1966,108
pse,1967,130
pse,1968,152
pse,1969,244
pse,1970,491
pse,1971,544
pse,1972,831
pse,1973,985
pse,1974,1296
pse,1975,1444
pse,1976,1622
pse,1977,1769
pse,1978,1930
pse,1979,2430
pse,1980,2781
pse,1981,3203
pse,1982,3146
pse,1983,3554
pse,1984,3926
pse,1985,4180
pse,1986,4390
pse,1987,4652
pse,1988,4726
pse,1989,4784
pse,1990,4820
pse,1991,4850
pse,1992,4885
pse,1993,4920
pse,1994,4955
pse,1995,5012
pse,1996,5348
pse,1997,5927
pse,1998,6015
pse,1999,7131
pse,2000,7520
yem,1961,380
yem,1962,440
yem,1963,510
yem,1964,700
yem,1965,910
yem,1966,1120
yem,1967,1230
yem,1968,1400
yem,1969,1565
yem,1970,1730
yem,1971,1900
yem,1972,2100
yem,1973,2400
yem,1974,2700
yem,1975,3000
yem,1976,3400
yem,1977,3700
yem,1978,4000
yem,1979,4300
yem,1980,4500
yem,1981,4800
yem,1982,5050
yem,1983,5300
yem,1984,5500
